3245634,ZWCT,RI,2.0
3245635,ZWCT,R2,1.0
3245635,ZWCT,RI,1.0
3245636,ZWCT,R2,1.0
3245636,ZWCT,RI,1.0
3245637,ZWCT,R2,1
3245637,PTCT,RI,1
3413012,BNCT,R2,1
3413016,PYCT,R2,1
3413025,KSCT,R2,1
3413029,BNCT,R2,2
3413029,KSCT,RI,2
3413035,KSCT,R2,2
3413035,PYCT,RI,1
3413035,CTCT,RI,1
3412982,ZWCT,R2,2
3412982,RHCT,RI,1
3412992,R2CT,R2,2
3412992,RHCT,RI,1
3412992,ZWCT,RI,1
3412996,R2CT,R2,1
3412996,RHCT,R2,1
3412996,ZWCT,RI,1
3413001,ZWCT,R2,2.0
3413001,ZWCT,RI,1.0
3413001,R2CT,RI,1
3413003,ZWCT,R2,2
3413003,RHCT,RI,2
3413008,ZWCT,R2,2
3413008,RHCT,RI,1
3413008,R2CT,RI,2
3492999,RHCT,R2,1
3492999,HYCT,R2,1
3492999,KSCT,RI,1
3492999,PTCT,RI,1
3493034,KSCT,R2,2
3493034,BNCT,RI,2
3493036,KSCT,R2,2
3493036,HYCT,RI,2
3493039,KSCT,R2,2
3493039,RHCT,RI,2
3493040,KSCT,R2,2
3493040,HYCT,RI,2
3493043,RHCT,R2,1
3493043,KSCT,R2,1
3493043,CTCT,RI,1
3493043,BNCT,RI,1
3543779,HYCT,R2,2
3543779,RHCT,RI,1
3543779,KSCT,RI,1
3543781,HYCT,R2,1
3543781,RHCT,R2,1
3543781,CTCT,RI,2
3543783,HYCT,R2,2
3543783,RHCT,RI,2
3543784,HYCT,R2,1
3543784,KSCT,R2,2
3543784,PYCT,RI,2
3543785,KSCT,R2,1
3543785,CTCT,R2,2
3543785,PTCT,RI,2
3543786,HYCT,R2,1
3543786,KSCT,R2,1
3543786,BNCT,RI,2
3543763,HYCT,R2,2
3543763,RHCT,RI,1
3543763,KSCT,RI,1
3543769,HYCT,R2,2
3543769,RHCT,RI,1
3543769,KSCT,RI,1
3543772,HYCT,R2,2
3543772,RHCT,RI,2
3543774,KSCT,R2,2
3543774,PYCT,RI,2
3543776,RHCT,R2,1
3543776,KSCT,R2,1
3543776,PYCT,RI,2
3543778,KSCT,R2,1
3543778,PTCT,R2,2
3543778,BNCT,RI,1
3543778,PYCT,RI,1
3588404,HYCT,R2,1
3588404,KSCT,R2,1
3588404,RHCT,RI,1
3588404,CTCT,RI,2
3588409,KSCT,R2,2
3588409,HYCT,RI,2
3588410,KSCT,R2,2
3588410,HYCT,RI,2
3588413,KSCT,R2,2
3588413,HYCT,RI,2
3588415,KSCT,R2,2
3588415,HYCT,RI,2
3588418,HYCT,R2,1
3588418,KSCT,R2,1
3588418,RHCT,RI,1
3588418,CTCT,RI,2
3588420,HYCT,R2,1
3588420,KSCT,R2,1
3588420,RHCT,RI,1
3588420,CTCT,RI,1
3588422,HYCT,R2,1
3588422,KSCT,R2,1
3588422,RHCT,RI,1
3588422,CTCT,RI,2
3588424,KSCT,R2,2
3588424,HYCT,RI,2
3588426,HYCT,R2,1
3588426,KSCT,R2,2
3588426,RHCT,RI,1
3588426,CTCT,RI,2
3588428,HYCT,R2,1
3588428,KSCT,R2,1
3588428,RHCT,RI,1
3588428,CTCT,RI,2
3588429,HYCT,R2,1
3588429,KSCT,R2,1
3588429,RHCT,RI,1
3588429,CTCT,RI,1
3588431,HYCT,R2,1
3588431,KSCT,R2,1
3588431,RHCT,RI,1
3588431,CTCT,RI,2
3588437,KSCT,R2,2
3588437,HYCT,RI,2
3588443,KSCT,R2,2
3588443,HYCT,RI,2
3588445,KSCT,R2,2
3588445,HYCT,RI,2
3588447,KSCT,R2,2
3588447,HYCT,RI,2
3588450,HYCT,R2,1
3588450,KSCT,R2,1
3588450,RHCT,RI,1
3588450,CTCT,RI,2
3588452,HYCT,R2,1
3588452,KSCT,R2,1
3588452,RHCT,RI,1
3588452,CTCT,RI,1
3588456,HYCT,R2,1
3588456,KSCT,R2,1
3588456,RHCT,RI,1
3588456,CTCT,RI,2
3588458,KSCT,R2,2
3588458,HYCT,RI,2
3588461,KSCT,R2,2
3588461,HYCT,RI,2
3588463,HYCT,R2,1
3588463,KSCT,R2,1
3588463,RHCT,RI,1
3588463,CTCT,RI,2
3588465,KSCT,R2,1
3588465,RHCT,R2,1
3588465,CTCT,RI,1
3588465,R2CT,RI,1
3084321,ZWCT,R2,1
3084335,ZWCT,R2,1.0
3084335,ZWCT,RI,1.0
3084338,ZWCT,R2,2.0
3084338,ZWCT,RI,1.0
3229425,ZWCT,R2,2.0
3229425,ZWCT,RI,1.0
3229425,PTCT,RI,2
3229427,PTCT,R2,1
3437130,PTCT,R2,1
3437134,PTCT,R2,1
3437134,CTCT,RI,1
3437136,KSCT,R2,1
3437136,PYCT,RI,1
3437138,PTCT,R2,1.0
3437138,PTCT,RI,1.0
3437139,PTCT,R2,1
3437139,PYCT,RI,1
3437142,PYCT,R2,1
3437144,KSCT,R2,1
3437144,PTCT,R2,2
3437146,KSCT,R2,1
3437146,PYCT,R2,1
3437146,PTCT,RI,1
3437148,KSCT,R2,2
3437148,PTCT,RI,1
3437148,PYCT,RI,1
3437151,PYCT,R2,2
3437151,PTCT,RI,2.0
3437152,PTCT,R2,1
3437152,PYCT,RI,1
3412901,HYCT,R2,1
3412901,R2CT,R2,1
3412901,RHCT,RI,2
3412903,HYCT,R2,1
3412904,HYCT,R2,1
3412906,HYCT,R2,1
3412906,R2CT,R2,1
3412906,RHCT,RI,2
3412907,HYCT,R2,1
3412907,R2CT,R2,2.0
3412907,R2CT,RI,1.0
3412909,RHCT,R2,1
3412912,CTCT,R2,1
3412913,BNCT,R2,1
3412913,HYCT,RI,1
3412914,HYCT,R2,1
3412914,RHCT,RI,1
3412915,HYCT,R2,1
3331508,RHCT,R2,1
3454111,KSCT,R2,1
3454111,R2CT,R2,1
3454111,RHCT,RI,2
3454115,KSCT,R2,1
3454115,RHCT,R2,2
3454122,PTCT,R2,1
3454122,PYCT,R2,1
3454122,CTCT,RI,1
3454122,RHCT,RI,1
3454125,KSCT,R2,2
3454125,R2CT,RI,1
3454125,RHCT,RI,2.0
3454127,KSCT,R2,1
3454127,R2CT,RI,1
3454135,RHCT,R2,1
3454140,PTCT,R2,1
3454154,PTCT,R2,1
3454154,KSCT,R2,1
3454154,RHCT,RI,1
3454156,PYCT,R2,1
3454156,PTCT,R2,1
3454156,KSCT,RI,2
3454158,PYCT,R2,1
3454158,KSCT,R2,1
3454158,PTCT,RI,1
3454161,PYCT,R2,1
3454161,KSCT,RI,1
3454163,PYCT,R2,1
3454163,PTCT,RI,1
3543816,RHCT,R2,1
3543816,KSCT,R2,1
3543816,PTCT,RI,1
3543816,BNCT,RI,1
3543819,HYCT,R2,1
3543819,RHCT,R2,1
3543819,KSCT,RI,1
3543819,BNCT,RI,1
3543820,RHCT,R2,1
3543820,KSCT,R2,1
3543820,PTCT,RI,1
3543820,BNCT,RI,1
3543821,HYCT,R2,1
3543821,RHCT,R2,1
3543821,KSCT,RI,1
3543821,PTCT,RI,1
3543822,RHCT,R2,1
3543822,KSCT,R2,1
3543822,PTCT,RI,1
3543822,BNCT,RI,1
3543823,HYCT,R2,1
3543823,RHCT,R2,1
3543823,KSCT,RI,1
3543823,PTCT,RI,1
3543824,RHCT,R2,1
3543824,KSCT,R2,1
3543824,PTCT,RI,1
3543824,BNCT,RI,1
3543825,HYCT,R2,1
3543825,RHCT,R2,1
3543825,KSCT,RI,1
3543825,PTCT,RI,1
3543826,HYCT,R2,1
3543826,RHCT,R2,1
3543826,KSCT,RI,1
3543826,PTCT,RI,1
3543827,RHCT,R2,1
3543827,KSCT,R2,1
3543827,BNCT,RI,1
3543827,PYCT,RI,1
3543828,HYCT,R2,1
3543828,RHCT,R2,1
3543828,KSCT,RI,1
3543828,PTCT,RI,1
3543831,HYCT,R2,1
3543831,RHCT,R2,1
3543831,KSCT,RI,1
3543831,PTCT,RI,1
3407279,ZWCT,R2,1
3407283,RHCT,R2,1
3407285,CTCT,R2,1
3407293,CTCT,R2,1
3407299,CTCT,R2,1
3407299,ZWCT,RI,1
3407305,ZWCT,R2,1.0
3407305,ZWCT,RI,1.0
3407267,PYCT,R2,1.0
3407267,PYCT,RI,1.0
3407269,PYCT,R2,1
3407269,ZWCT,RI,1
3407271,CTCT,R2,1
3407275,ZWCT,R2,1
3407277,ZWCT,R2,1
3294647,ZWCT,R2,1.0
3294647,ZWCT,RI,1.0
3543672,HYCT,R2,1
3543672,RHCT,R2,1
3543672,KSCT,RI,1
3543672,BNCT,RI,1
3543677,HYCT,R2,1
3543677,RHCT,R2,1
3543677,KSCT,RI,1
3543677,PTCT,RI,1
3543678,HYCT,R2,1
3543678,RHCT,R2,1
3543678,KSCT,RI,1
3543678,BNCT,RI,1
3543680,HYCT,R2,1
3543680,RHCT,R2,1
3543680,KSCT,RI,1
3543680,PTCT,RI,1
3543683,HYCT,R2,1
3543683,KSCT,R2,1
3543683,PTCT,RI,1
3543683,BNCT,RI,1
3543686,HYCT,R2,1
3543686,RHCT,R2,1
3543686,KSCT,RI,1
3543686,PTCT,RI,1
3543643,HYCT,R2,1
3543643,RHCT,R2,1
3543643,KSCT,RI,1
3543643,PTCT,RI,1
3543658,RHCT,R2,1
3543658,HYCT,R2,1
3543658,BNCT,RI,1
3543658,PTCT,RI,1
3543661,HYCT,R2,1
3543661,RHCT,R2,1
3543661,KSCT,RI,1
3543661,PTCT,RI,1
3543663,HYCT,R2,1
3543663,RHCT,R2,1
3543663,KSCT,RI,1
3543663,PTCT,RI,1
3543666,HYCT,R2,1
3543666,KSCT,R2,1
3543666,BNCT,RI,1
3543666,PYCT,RI,1
3543669,HYCT,R2,1
3543669,KSCT,R2,1
3543669,PTCT,RI,1
3543669,BNCT,RI,1
3492909,KSCT,R2,1
3492909,BNCT,R2,1
3492909,RHCT,RI,1
3492912,PYCT,R2,1
3492912,CTCT,R2,1
3492912,RHCT,RI,1
3492914,RHCT,R2,1
3492914,KSCT,R2,1
3492914,PTCT,RI,1
3492914,BNCT,RI,1
3492917,KSCT,R2,2
3492917,HYCT,RI,1
3492917,PYCT,RI,2
3492920,KSCT,R2,1
3492920,PYCT,R2,1
3492920,CTCT,RI,1
3492920,PTCT,RI,1
3493048,KSCT,R2,1
3493048,CTCT,R2,2
3493048,BNCT,RI,1
3493048,PYCT,RI,1
3492890,PYCT,R2,1
3492897,RHCT,R2,1
3492897,HYCT,R2,1
3492897,CTCT,RI,1
3492897,PTCT,RI,1
3492900,KSCT,R2,1
3492900,R2CT,R2,1
3492900,ZWCT,RI,1
3492900,PTCT,RI,1
3492903,KSCT,R2,2
3492903,RHCT,RI,2
3492905,RHCT,R2,1
3492905,HYCT,R2,1
3492905,KSCT,RI,1
3492905,CTCT,RI,1
3492907,RHCT,R2,1
3492907,HYCT,R2,1
3492907,KSCT,RI,1
3492907,BNCT,RI,1
3588472,HYCT,R2,1
3588472,KSCT,R2,1
3588472,RHCT,RI,1
3588472,CTCT,RI,2
3588476,KSCT,R2,2
3588476,HYCT,RI,2
3588478,KSCT,R2,2
3588478,HYCT,RI,2
3588481,KSCT,R2,2
3588481,HYCT,RI,2
3588483,KSCT,R2,2
3588483,HYCT,RI,2
3588484,KSCT,R2,1
3588484,RHCT,R2,1
3588484,CTCT,RI,2
3588487,HYCT,R2,1
3588487,KSCT,R2,1
3588487,RHCT,RI,1
3588487,PTCT,RI,1
3588488,HYCT,R2,1
3588488,KSCT,R2,1
3588488,RHCT,RI,1
3588488,CTCT,RI,2
3588490,KSCT,R2,2
3588490,HYCT,RI,2
3588492,KSCT,R2,2
3588492,HYCT,RI,2
3588495,HYCT,R2,1
3588495,KSCT,R2,1
3588495,RHCT,RI,1
3588495,CTCT,RI,2
3588498,KSCT,R2,1
3588498,RHCT,R2,1
3588498,PTCT,RI,1
3588498,CTCT,RI,1
3588547,HYCT,R2,1
3588547,KSCT,R2,1
3588547,RHCT,RI,1
3588547,CTCT,RI,1
3588555,HYCT,R2,1
3588555,KSCT,R2,1
3588555,RHCT,RI,1
3588555,CTCT,RI,2
3588558,KSCT,R2,2
3588558,HYCT,RI,2
3588560,KSCT,R2,2
3588560,HYCT,RI,2
3588565,HYCT,R2,1
3588565,KSCT,R2,1
3588565,RHCT,RI,1
3588565,CTCT,RI,2
3588568,HYCT,R2,1
3588568,KSCT,R2,1
3588568,RHCT,RI,1
3588568,CTCT,RI,1
3588570,HYCT,R2,1
3588570,KSCT,R2,1
3588570,RHCT,RI,1
3588570,PTCT,RI,1
3588572,HYCT,R2,1
3588572,KSCT,R2,1
3588572,RHCT,RI,1
3588572,CTCT,RI,2
3588575,KSCT,R2,2
3588575,HYCT,RI,2
3588577,KSCT,R2,2
3588577,HYCT,RI,2
3588580,HYCT,R2,1
3588580,KSCT,R2,1
3588580,RHCT,RI,1
3588580,CTCT,RI,2
3588582,HYCT,R2,1
3588582,KSCT,R2,1
3588582,RHCT,RI,1
3588582,PTCT,RI,1
3588585,HYCT,R2,1
3588585,KSCT,R2,1
3588585,RHCT,RI,1
3588585,PTCT,RI,1
3588589,HYCT,R2,1
3588589,KSCT,R2,1
3588589,RHCT,RI,1
3588589,CTCT,RI,2
3588591,KSCT,R2,2
3588591,HYCT,RI,2
3588593,KSCT,R2,2
3588593,HYCT,RI,2
3588596,HYCT,R2,1
3588596,KSCT,R2,1
3588596,RHCT,RI,1
3588596,PTCT,RI,1
3588600,HYCT,R2,1
3588600,KSCT,R2,1
3588600,RHCT,RI,1
3588600,PTCT,RI,1
3588605,HYCT,R2,1
3588605,KSCT,R2,1
3588605,RHCT,RI,1
3588605,PTCT,RI,1
3588608,HYCT,R2,1
3588608,KSCT,R2,1
3588608,RHCT,RI,1
3588608,CTCT,RI,2
3588610,KSCT,R2,2
3588610,HYCT,RI,2
3588613,KSCT,R2,2
3588613,HYCT,RI,2
3588616,KSCT,R2,1
3588616,RHCT,R2,1
3588616,CTCT,RI,2
3588619,HYCT,R2,1
3588619,KSCT,R2,1
3588619,RHCT,RI,1
3588619,PTCT,RI,1
3588333,HYCT,R2,1
3588333,KSCT,R2,1
3588333,RHCT,RI,1
3588333,CTCT,RI,1
3588335,HYCT,R2,1
3588335,KSCT,R2,1
3588335,RHCT,RI,1
3588335,CTCT,RI,2
3588338,KSCT,R2,2
3588338,HYCT,RI,2
3588340,KSCT,R2,2
3588340,HYCT,RI,2
3588341,HYCT,R2,1
3588341,KSCT,R2,1
3588341,RHCT,RI,1
3588341,CTCT,RI,2
3588345,HYCT,R2,1
3588345,KSCT,R2,1
3588345,RHCT,RI,1
3588345,CTCT,RI,1
3588346,HYCT,R2,1
3588346,KSCT,R2,1
3588346,RHCT,RI,1
3588346,CTCT,RI,1
3588350,HYCT,R2,1
3588350,KSCT,R2,1
3588350,RHCT,RI,1
3588350,CTCT,RI,2
3588355,KSCT,R2,2
3588355,HYCT,RI,2
3588357,KSCT,R2,2
3588357,HYCT,RI,2
3588361,HYCT,R2,1
3588361,KSCT,R2,1
3588361,RHCT,RI,1
3588361,CTCT,RI,2
3588362,HYCT,R2,1
3588362,KSCT,R2,1
3588362,RHCT,RI,1
3588362,CTCT,RI,1
3454582,BNCT,R2,1
3454582,CTCT,R2,1
3454582,RHCT,RI,2
3454584,BNCT,R2,1
3454584,CTCT,R2,1
3454584,RHCT,RI,2
3454587,BNCT,R2,1
3454590,BNCT,R2,1
3454590,ZWCT,R2,1
3454590,CTCT,RI,1
3454590,RHCT,RI,1
3454593,BNCT,R2,1
3454593,ZWCT,R2,1
3454593,CTCT,RI,1
3454593,RHCT,RI,1
3454595,CTCT,R2,1.0
3454595,CTCT,RI,1.0
3454571,BNCT,R2,2
3454571,RHCT,RI,2.0
3454574,BNCT,R2,1
3454574,RHCT,RI,1
3454576,BNCT,R2,1
3454579,BNCT,R2,1
3454579,CTCT,RI,1
3454580,CTCT,R2,1
3454580,ZWCT,R2,1
3454580,BNCT,RI,1
3454580,RHCT,RI,2
3454623,PYCT,R2,1
3454623,CTCT,R2,1
3454623,PTCT,RI,1
3454623,ZWCT,RI,1
3454629,PYCT,R2,1
3454629,PTCT,R2,1
3454629,ZWCT,RI,1
3454629,RHCT,RI,2.0
3454632,CTCT,R2,2
3454632,HYCT,RI,1
3454632,PYCT,RI,2.0
3454634,HYCT,R2,2
3454634,RHCT,RI,2
3454641,HYCT,R2,1
3454602,CTCT,R2,1
3454602,ZWCT,R2,1
3454602,PYCT,RI,1
3454602,RHCT,RI,2.0
3454608,RHCT,R2,1
3454608,PTCT,R2,1
3454608,ZWCT,RI,1
3454610,BNCT,R2,1
3454610,R2CT,R2,1
3454610,RHCT,RI,2
3454615,HYCT,R2,1
3454615,KSCT,R2,1
3454615,CTCT,RI,1
3454615,PYCT,RI,2
3454617,PYCT,R2,1
3454617,RHCT,R2,2.0
3454617,RHCT,RI,1.0
3454620,RHCT,R2,1.0
3454620,RHCT,RI,1.0
3493051,KSCT,R2,1
3493051,R2CT,R2,1
3493051,RHCT,RI,2
3493057,BNCT,R2,1
3493057,RHCT,RI,1
3493061,R2CT,R2,1
3493061,KSCT,RI,1
3493063,HYCT,R2,1
3493063,KSCT,R2,1
3493063,BNCT,RI,1
3493063,RHCT,RI,1
3493066,HYCT,R2,1
3493066,KSCT,R2,1
3493066,PYCT,RI,1
3493066,R2CT,RI,1
3493020,KSCT,R2,1
3493037,KSCT,R2,1
3493045,KSCT,R2,1
3493045,ZWCT,RI,1
3237150,ZWCT,R2,2.0
3237150,ZWCT,RI,1.0
3588416,HYCT,R2,1
3588416,PTCT,R2,1
3588416,BNCT,RI,1
3588416,CTCT,RI,1
3588430,HYCT,R2,1
3588430,PTCT,R2,1
3588430,CTCT,RI,1
3588430,R2CT,RI,1
3588432,HYCT,R2,1
3588432,CTCT,R2,1
3588432,R2CT,RI,1
3588432,PTCT,RI,2
3588434,HYCT,R2,1
3588434,CTCT,R2,1
3588434,R2CT,RI,1
3588434,PTCT,RI,2
3588438,HYCT,R2,1
3588438,PTCT,R2,1
3588438,CTCT,RI,1
3588438,R2CT,RI,1
3588440,HYCT,R2,1
3588440,PTCT,R2,1
3588440,BNCT,RI,1
3588440,CTCT,RI,1
3588444,PTCT,R2,1
3588444,BNCT,R2,1
3588444,CTCT,RI,1
3588444,ZWCT,RI,1
3588448,CTCT,R2,1
3588448,BNCT,R2,1
3588448,PTCT,RI,2
3588451,CTCT,R2,1
3588451,BNCT,R2,1
3588451,PTCT,RI,2
3588453,CTCT,R2,1
3588453,BNCT,R2,1
3588453,PTCT,RI,2
3588457,CTCT,R2,1
3588457,BNCT,R2,1
3588457,PTCT,RI,2
3588459,PTCT,R2,1
3588459,BNCT,R2,1
3588459,CTCT,RI,1
3588459,ZWCT,RI,1
3493087,HYCT,R2,1
3493087,KSCT,R2,1
3493087,CTCT,RI,2
3493093,KSCT,R2,2
3493093,HYCT,RI,2
3493096,CTCT,R2,1
3493096,BNCT,R2,2
3493096,R2CT,RI,2
3493099,KSCT,R2,2
3493099,HYCT,RI,2
3493102,RHCT,R2,2
3493102,PYCT,RI,2
3493106,HYCT,R2,1
3493106,KSCT,R2,1
3493106,CTCT,RI,1
3493106,PTCT,RI,1
3493111,RHCT,R2,1
3493111,HYCT,R2,1
3493111,CTCT,RI,2
3493116,KSCT,R2,2
3493116,RHCT,RI,2
3493119,KSCT,R2,2
3493119,HYCT,RI,2
3493122,HYCT,R2,2
3493122,RHCT,RI,2
3493125,KSCT,R2,2
3493125,HYCT,RI,2
3493129,HYCT,R2,1
3493129,KSCT,R2,1
3493129,BNCT,RI,1
3493129,CTCT,RI,1
3556868,RHCT,R2,1
3556868,HYCT,R2,1
3556868,KSCT,RI,1
3556868,PYCT,RI,1
3556870,RHCT,R2,1
3556870,KSCT,R2,1
3556870,BNCT,RI,2
3556871,BNCT,R2,1
3556871,HYCT,R2,2
3556871,CTCT,RI,2.0
3556872,RHCT,R2,1
3556872,KSCT,R2,2
3556872,HYCT,RI,1
3556872,R2CT,RI,1
3556873,RHCT,R2,1
3556873,HYCT,R2,2
3556873,PYCT,RI,1
3556873,BNCT,RI,2
3556876,KSCT,R2,1
3556876,RHCT,R2,1
3556876,PYCT,RI,1
3556876,BNCT,RI,2
3556841,KSCT,R2,1
3556841,RHCT,R2,1
3556841,HYCT,RI,1
3556841,PTCT,RI,2
3556857,HYCT,R2,2
3556857,KSCT,RI,1
3556857,PTCT,RI,2
3556861,RHCT,R2,1
3556861,R2CT,R2,1
3556861,HYCT,RI,2
3556862,RHCT,R2,1
3556862,KSCT,R2,2
3556862,PTCT,RI,2
3556864,HYCT,R2,2
3556864,KSCT,RI,1
3556864,RHCT,RI,1
3556866,KSCT,R2,1
3556866,PTCT,R2,2
3556866,CTCT,RI,2
3454653,HYCT,R2,2
3454653,RHCT,RI,2
3454659,RHCT,R2,1
3454659,KSCT,R2,2
3454659,PYCT,RI,2
3454661,HYCT,R2,2
3454661,RHCT,RI,2
3454665,PTCT,R2,2
3454665,R2CT,RI,1
3454665,ZWCT,RI,1
3454669,RHCT,R2,2
3454669,HYCT,RI,1
3454669,PYCT,RI,2
3454673,HYCT,R2,2
3454673,RHCT,RI,2
3454675,HYCT,R2,2
3454675,RHCT,RI,2
3454678,RHCT,R2,2
3454678,HYCT,RI,1
3454678,KSCT,RI,1
3454682,KSCT,R2,1
3454682,PYCT,R2,2
3454682,PTCT,RI,2
3454684,RHCT,R2,2.0
3454684,RHCT,RI,1.0
3454684,KSCT,RI,2
3454685,HYCT,R2,2
3454685,RHCT,RI,2.0
3454686,KSCT,R2,2
3454686,PYCT,RI,2
3588464,HYCT,R2,1
3588464,KSCT,R2,1
3588464,RHCT,RI,1
3588464,CTCT,RI,1
3588468,HYCT,R2,1
3588468,KSCT,R2,1
3588468,RHCT,RI,1
3588468,CTCT,RI,2
3588471,KSCT,R2,2
3588471,HYCT,RI,2
3588474,KSCT,R2,2
3588474,HYCT,RI,2
3588475,HYCT,R2,1
3588475,KSCT,R2,1
3588475,RHCT,RI,1
3588475,CTCT,RI,2
3588479,HYCT,R2,1
3588479,KSCT,R2,1
3588479,RHCT,RI,1
3588479,CTCT,RI,1
3588482,HYCT,R2,1
3588482,KSCT,R2,1
3588482,RHCT,RI,1
3588482,CTCT,RI,1
3588485,HYCT,R2,1
3588485,KSCT,R2,1
3588485,RHCT,RI,1
3588485,CTCT,RI,2
3588489,KSCT,R2,2
3588489,HYCT,RI,2
3588493,KSCT,R2,2
3588493,HYCT,RI,2
3588496,HYCT,R2,1
3588496,KSCT,R2,1
3588496,RHCT,RI,1
3588496,CTCT,RI,2
3588499,HYCT,R2,1
3588499,KSCT,R2,1
3588499,RHCT,RI,1
3588499,CTCT,RI,1
3412940,CTCT,R2,1
3412940,HYCT,R2,1
3412940,PYCT,RI,1
3412942,PYCT,R2,1
3412944,PYCT,R2,1
3412944,CTCT,R2,1
3412944,HYCT,RI,1
3412946,HYCT,R2,1
3412946,PYCT,RI,1
3412949,HYCT,R2,1.0
3412949,HYCT,RI,1.0
3412930,HYCT,R2,2
3412930,PYCT,RI,2
3412931,PYCT,R2,1
3412931,HYCT,RI,1
3412933,PYCT,R2,1
3412937,PYCT,R2,1
3412939,PTCT,R2,1
3412939,HYCT,RI,1
3454393,PYCT,R2,1
3454393,HYCT,RI,1
3454398,PYCT,R2,1
3454402,HYCT,R2,2
3454402,PYCT,RI,1
3454404,PYCT,R2,1
3454410,PYCT,R2,1
3454410,HYCT,R2,2
3454370,PYCT,R2,1
3454370,HYCT,RI,1
3454377,PTCT,R2,1
3454381,PTCT,R2,1
3454381,HYCT,RI,1
3454384,PYCT,R2,2
3454384,HYCT,RI,1
3454384,PTCT,RI,2
3454388,PTCT,R2,1
3454390,PYCT,R2,1
3454390,PTCT,R2,1
3454390,CTCT,RI,1
3454688,KSCT,R2,1
3454688,RHCT,R2,2.0
3454688,RHCT,RI,2.0
3454691,KSCT,R2,2
3454691,RHCT,RI,2
3454694,HYCT,R2,1
3454694,KSCT,R2,1
3454694,PTCT,RI,2
3454697,RHCT,R2,2.0
3454697,RHCT,RI,1.0
3454697,KSCT,RI,1
3454702,HYCT,R2,1
3454702,KSCT,R2,2
3454702,PYCT,RI,1
3454702,PTCT,RI,2
3454706,HYCT,R2,2
3454706,KSCT,RI,2
3454710,KSCT,R2,2
3454710,RHCT,RI,2
3454715,RHCT,R2,2
3454715,KSCT,RI,2
3454717,HYCT,R2,1
3454717,CTCT,R2,2
3454717,BNCT,RI,2
3454720,HYCT,R2,2
3454720,RHCT,RI,2
3454723,HYCT,R2,2
3454723,KSCT,RI,2
3454728,HYCT,R2,2
3454728,RHCT,RI,2
3588518,PTCT,R2,1
3588518,BNCT,R2,1
3588518,CTCT,RI,1
3588518,ZWCT,RI,1
3588521,BNCT,R2,1
3588521,PTCT,R2,2
3588521,ZWCT,RI,2
3588523,BNCT,R2,1
3588523,PTCT,R2,2
3588523,ZWCT,RI,2
3588525,BNCT,R2,1
3588525,PTCT,R2,2
3588525,ZWCT,RI,2
3588528,CTCT,R2,1
3588528,BNCT,R2,1
3588528,PTCT,RI,2
3588531,PTCT,R2,1
3588531,BNCT,R2,1
3588531,CTCT,RI,1
3588531,ZWCT,RI,1
3588503,HYCT,R2,1
3588503,PTCT,R2,1
3588503,BNCT,RI,1
3588503,CTCT,RI,1
3588507,HYCT,R2,1
3588507,PTCT,R2,1
3588507,CTCT,RI,1
3588507,R2CT,RI,1
3588510,HYCT,R2,1
3588510,CTCT,R2,1
3588510,R2CT,RI,1
3588510,PTCT,RI,2
3588513,HYCT,R2,1
3588513,CTCT,R2,1
3588513,R2CT,RI,1
3588513,PTCT,RI,2
3588514,HYCT,R2,1
3588514,PTCT,R2,1
3588514,CTCT,RI,1
3588514,R2CT,RI,1
3588517,HYCT,R2,1
3588517,PTCT,R2,1
3588517,BNCT,RI,1
3588517,CTCT,RI,1
3588668,PTCT,R2,1
3588668,BNCT,R2,1
3588668,CTCT,RI,1
3588668,ZWCT,RI,1
3588669,CTCT,R2,1
3588669,BNCT,R2,1
3588669,PTCT,RI,2
3588670,BNCT,R2,1
3588670,PTCT,R2,2
3588670,ZWCT,RI,2
3588671,CTCT,R2,1
3588671,BNCT,R2,1
3588671,PTCT,RI,2
3588672,CTCT,R2,1
3588672,BNCT,R2,1
3588672,PTCT,RI,2
3588673,PTCT,R2,1
3588673,BNCT,R2,1
3588673,CTCT,RI,1
3588673,ZWCT,RI,1
3588661,HYCT,R2,1
3588661,KSCT,R2,1
3588661,RHCT,RI,1
3588661,PTCT,RI,1
3588663,HYCT,R2,1
3588663,KSCT,R2,1
3588663,RHCT,RI,1
3588663,PTCT,RI,1
3588664,KSCT,R2,1
3588664,RHCT,R2,1
3588664,PTCT,RI,1
3588664,CTCT,RI,1
3588665,HYCT,R2,1
3588665,KSCT,R2,1
3588665,RHCT,RI,1
3588665,PTCT,RI,1
3588666,HYCT,R2,1
3588666,KSCT,R2,1
3588666,RHCT,RI,1
3588666,PTCT,RI,1
3588667,HYCT,R2,1
3588667,KSCT,R2,1
3588667,RHCT,RI,1
3588667,PTCT,RI,1
3413218,PYCT,R2,1.0
3413218,PYCT,RI,1.0
3413225,PYCT,R2,1
3413232,PYCT,R2,1
3413233,PYCT,R2,1
3413234,PYCT,R2,2.0
3413234,PYCT,RI,2.0
3413237,PYCT,R2,1.0
3413237,PYCT,RI,1.0
3413244,PYCT,R2,1
3413247,PYCT,R2,1
3413249,PYCT,R2,2.0
3413249,PYCT,RI,2.0
3237124,BNCT,R2,1
3237126,BNCT,R2,1.0
3237126,BNCT,RI,1.0
3237127,BNCT,R2,1.0
3237127,BNCT,RI,1.0
3237128,BNCT,R2,1
3237129,BNCT,R2,1
3119057,ZWCT,R2,2.0
